Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715904275311
Timestamp end: 1715905175906

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      484.9  1154.7    68.9   137.1   160.9   369.7   462.1   517.2   556.9   606.7   680.0   788.9  3037.3 14677.5 37819.8  15077.8    15054
read      413.8   742.9    63.8   128.4   149.8   324.5   412.1   467.6   510.0   561.5   628.9   760.4  1950.8  8202.3 32180.0  75715.2    75754
read      469.1  1601.2    80.4   162.4   191.2   301.6   338.7   359.8   374.0   395.4   426.8   512.1  5108.0 30102.7 37588.1   5221.0     5187
read      477.6  1221.0    63.8   128.4   150.2   346.9   440.3   495.4   536.6   586.9   664.1   775.7  3467.5 17593.3 38005.8  17587.8    17656
read      411.4   592.8    63.8   135.9   161.3   342.0   423.3   472.6   512.7   565.9   642.8   779.1  1650.6  7659.0 29465.5  96152.8    96343
read      350.4   406.4    68.9   118.6   137.1   305.2   391.5   448.2   489.4   531.2   576.5   641.5  1014.4  4225.7 16110.7  36529.4    36665
read      408.6   607.9    68.9   130.3   153.0   332.9   417.8   470.5   512.7   566.7   639.5   781.8  1777.3  8002.6 30040.4  85203.8    85269
read      353.9   393.5    68.9   119.8   138.9   308.5   399.9   456.8   495.7   534.1   576.8   637.5  1024.8  4855.3 13744.9  31581.0    31525
read      373.4   429.2    68.9   125.9   145.8   321.3   410.4   463.5   502.7   546.8   602.2   690.4  1398.0  4507.7 12703.2  61999.8    61798
read      471.8  1302.4    68.9   136.9   161.4   346.2   421.8   468.1   498.9   531.9   573.7   663.8  4007.7 28167.1 37249.3  12267.6    12253
read      371.4   488.1    68.9   122.2   141.6   312.5   411.3   468.0   503.7   539.8   585.1   686.9  1134.5  5956.7 20079.1  25646.6    25710
read      395.5   563.6    63.8   127.4   148.1   317.2   401.0   455.6   497.6   546.6   613.5   733.2  1894.4  6576.3 25277.7  79658.4    79937
read      471.2  1463.6    74.4   151.4   178.7   318.2   367.2   395.1   416.1   441.7   478.5   544.2  4871.9 29073.0 37002.8   7308.0     7271
read      458.2   838.8    63.8   137.2   162.6   349.0   437.2   494.0   539.0   597.7   687.7   892.9  1995.9 11456.8 32324.8  85616.6    85861
read      368.1   445.8    63.8   130.0   151.8   315.5   395.4   446.4   486.4   535.0   597.5   696.8  1228.3  4883.1 22928.7  91393.8    91467
read      364.5   348.0    63.8   126.6   146.5   316.7   402.4   456.3   497.2   542.9   599.1   689.6  1214.6  3348.1 11946.0  72177.8    72217
read      359.7   476.2    68.9   119.9   138.8   308.5   399.4   455.7   494.3   532.8   575.9   637.6  1148.9  5774.6 19234.9  30983.0    31080
read      363.7   361.9    68.9   124.8   145.0   308.3   393.8   446.0   485.9   532.4   589.3   688.1  1482.7  4012.9 11170.8  76898.2    76878
read      371.1   466.4    63.8   126.9   147.6   309.7   393.0   445.0   486.4   535.0   596.7   702.1  1546.3  5275.8 15060.9  84424.0    84584
read      483.5  1386.6    68.9   139.8   163.7   346.4   423.1   469.5   501.4   535.8   579.0   670.2  4095.0 30427.9 37900.7  12405.4    12492
read      393.2   585.8    68.9   125.4   145.4   318.5   405.1   460.5   502.3   550.3   613.2   737.5  1681.8  7271.0 29470.2  56890.8    57106
read      380.1   559.7    63.8   131.4   154.1   319.8   397.5   446.1   485.3   534.6   600.0   705.4  1204.0  8131.3 28146.5  96119.2    96245
read      456.8  1490.0    80.4   154.3   180.4   314.9   360.2   386.2   404.5   429.3   464.1   532.6  4720.5 30298.6 41926.4   6834.2     6791
read      405.0   669.0    63.8   132.2   155.5   328.8   408.6   459.7   500.7   552.2   625.1   742.1  1714.5  8683.6 31571.2  90196.4    90728
read      471.1  1643.4    86.8   159.0   186.4   300.3   337.8   359.7   375.0   396.4   429.3   524.8  5559.4 31067.3 36490.6   5144.6     5151
read      409.5   576.4    63.8   131.5   153.9   330.0   416.2   470.0   512.4   566.4   641.6   791.3  1814.5  7633.2 26984.6  82711.4    82969
